tarih,home,away,home_goal_half,away_goal_half,home_goal_full,away_goal_full,home_possessions,away_possessions,home_mucadele,away_mucadele,home_havatopu,away_havatopu,home_steal,away_steal,home_ofsayt,away_ofsayt,home_corner,away_corner,home_pass,away_pass,home_accurate_pass,away_accurate_pass,home_pass_accuraty,away_pass_accuraty,home_long_pass,away_long_pass,home_accurate_long_pass,away_accurate_long_pass,home_shot,away_shot,home_accurate_shot,away_accurate_shot,home_not_accurate_shot,away_not_accurate_shot,home_engellenen_shot,away_engellenen_shot,home_direk,away_direk,home_xG,away_xG,home_ceza_sahasi,away_ceza_sahasi,home_uzaklastir,away_uzaklastir,home_faul,away_faul,home_yellow,away_yellow,home_red,away_red,1.5_alt,1.5_ust,"2,5_alt",2.5_ust,3.5_alt,3.5_ust,4.5_alt,4.5_ust,KG
17.03.2024,Ç. Rizespor,Gaziantep FK,0,0,3,1,%50,%50,53,46,18,10,8,10,4,1,6,8,396,397,316,320,"%79,8","%80,6",22,16,7,7,12,19,7,8,4,8,1,3,0,1,"2,21","1,16",25,24,15,21,14,10,1,2,1,2,0,1,0,1,0,1,1,0,1
17.03.2024,Kasımpaşa,Galatasaray,1,1,3,4,%40,%60,42,44,15,15,17,11,6,1,2,4,292,453,190,343,"%65,1","%75,7",15,14,3,4,20,17,5,9,11,4,4,4,1,1,"2,03","2,53",21,34,20,17,12,9,4,1,4,1,0,1,0,1,0,1,0,1,1
17.03.2024,Hatayspor,Samsunspor,1,0,3,0,%42,%58,49,54,25,19,11,5,2,0,0,7,297,398,196,280,"%66,0","%70,4",5,20,1,4,9,12,3,3,5,6,1,3,0,0,"1,08","0,44",11,20,27,9,13,9,4,1,4,1,0,1,0,1,1,0,1,0,0
17.03.2024,Trabzonspor,Fenerbahçe,0,2,2,3,%58,%42,41,48,11,14,8,10,0,1,10,2,443,327,377,257,"%85,1","%78,6",23,11,2,3,7,7,3,5,3,2,1,0,0,0,"1,17","0,91",16,14,12,25,13,18,5,4,5,4,0,1,0,1,0,1,0,1,1
8.03.2024,Galatasaray,Ç. Rizespor,4,1,6,2,%60,%40,52,58,18,7,9,13,1,1,3,3,488,319,399,232,"%81,8","%72,7",15,11,4,1,14,12,10,4,2,5,2,3,0,1,"2,26","0,51",24,16,15,18,18,13,1,1,1,1,0,1,0,1,0,1,0,1,1
9.03.2024,Sivasspor,Alanyaspor,0,0,1,2,%50,%50,47,42,9,10,8,13,1,1,5,4,431,428,358,358,"%83,1","%83,6",18,16,3,5,15,6,4,4,8,1,3,1,0,0,"0,8","0,89",20,16,12,26,9,17,3,2,3,2,0,1,0,1,1,0,1,0,1
9.03.2024,Konyaspor,Adana Demirspor,2,1,2,2,%47,%53,50,52,13,15,14,7,1,1,3,6,408,460,314,359,"%77,0","%78,0",13,17,6,3,12,13,4,3,5,7,3,3,1,0,"2,25","0,64",26,19,22,10,13,12,0,3,0,3,0,1,0,1,0,1,1,0,1
9.03.2024,Trabzonspor,Fatih Karagümrük,1,1,5,1,%67,%33,43,28,8,7,13,10,0,0,8,2,601,303,522,243,"%86,9","%80,2",25,9,11,3,26,6,10,2,10,3,6,1,1,1,"3,09","0,29",43,11,8,25,10,13,0,3,0,3,0,1,0,1,0,1,0,1,1
9.03.2024,Başakşehir,Antalyaspor,0,0,1,0,%59,%41,46,52,14,14,5,9,2,0,10,3,460,321,402,254,"%87,4","%79,1",30,19,10,4,12,9,4,0,7,5,1,4,2,2,"1,38","0,39",27,16,11,20,11,10,1,1,1,1,1,0,1,0,1,0,1,0,0
10.03.2024,Kayserispor,Hatayspor,1,1,1,1,%60,%40,51,48,14,21,11,10,3,1,3,2,464,307,374,221,"%80,6","%72,0",21,14,4,0,21,5,3,1,10,4,8,0,1,0,"1,75","0,27",23,14,19,29,10,13,3,3,3,3,0,1,1,0,1,0,1,0,1
10.03.2024,İstanbulspor,Kasımpaşa,1,0,1,2,%43,%57,30,58,10,21,11,9,2,6,4,9,376,487,273,395,"%72,6","%81,1",12,30,5,8,8,24,2,9,2,10,4,5,0,0,"0,57","2,05",16,32,30,8,10,6,3,0,3,0,0,1,0,1,1,0,1,0,1
10.03.2024,Samsunspor,MKE Ankaragücü,1,1,2,1,%49,%51,62,45,33,17,8,8,1,2,2,2,379,389,275,275,"%72,6","%70,7",13,14,1,1,21,6,3,1,12,1,6,4,1,0,"1,72","0,14",32,8,23,19,13,14,1,3,1,3,0,1,0,1,1,0,1,0,1
10.03.2024,Fenerbahçe,Pendikspor,0,1,4,1,%67,%33,65,70,14,24,10,14,3,0,8,1,500,250,413,154,"%82,6","%61,6",36,10,14,3,22,4,6,2,9,2,7,0,1,0,"2,71","0,57",45,5,7,33,17,29,6,6,6,6,0,1,0,1,0,1,0,1,1
11.03.2024,Gaziantep FK,Beşiktaş,1,0,2,0,%41,%59,50,56,11,19,7,8,4,2,2,3,312,435,225,356,"%72,1","%81,8",10,21,1,4,8,13,4,5,1,6,3,2,0,0,"1,11","1,34",13,22,22,10,10,12,3,3,3,3,0,1,1,0,1,0,1,0,0
1.03.2024,Kasımpaşa,Sivasspor,0,0,0,0,%66,%34,47,54,14,18,12,7,1,2,5,1,570,291,482,212,"%84,6","%72,9",29,8,6,1,17,7,3,3,8,2,6,2,1,0,"1,04","0,6",22,10,9,34,16,10,2,1,2,1,1,0,1,0,1,0,1,0,0
2.03.2024,MKE Ankaragücü,İstanbulspor,0,1,1,1,%51,%49,56,33,20,8,6,2,3,1,10,2,419,424,341,340,"%81,4","%80,2",35,8,6,1,18,14,7,5,6,8,5,1,0,0,"0,85","0,86",26,16,6,35,5,12,3,3,3,3,0,1,1,0,1,0,1,0,1
2.03.2024,Ç. Rizespor,Kayserispor,0,0,3,0,%39,%61,50,36,11,13,14,6,2,0,3,2,302,495,239,405,"%79,1","%81,8",23,12,7,4,21,16,8,6,9,8,4,2,0,0,"2,01","1,54",30,20,15,17,11,14,1,4,1,4,0,1,0,1,1,0,1,0,0
2.03.2024,Hatayspor,Fenerbahçe,0,2,0,2,%49,%51,50,45,18,16,10,0,1,2,3,4,376,392,302,307,"%80,3","%78,3",16,13,2,2,10,14,1,6,6,4,3,4,0,0,"0,58","2,11",14,25,11,18,14,14,1,5,1,5,0,1,1,0,1,0,1,0,0
3.03.2024,Başakşehir,Samsunspor,0,0,1,0,%67,%33,52,38,16,9,8,4,4,1,5,5,585,278,511,196,"%87,4","%70,5",24,15,7,5,12,8,6,1,3,6,3,1,0,1,"0,9","0,74",20,13,16,22,6,13,0,3,0,3,1,0,1,0,1,0,1,0,0
3.03.2024,Pendikspor,Konyaspor,0,1,0,2,%54,%46,48,50,20,17,13,9,1,2,4,4,428,373,341,282,"%79,7","%75,6",17,9,6,3,9,13,0,5,7,6,2,2,0,2,"1,25","1,91",16,25,14,17,16,20,5,5,5,5,0,1,1,0,1,0,1,0,0
3.03.2024,Beşiktaş,Galatasaray,0,1,0,1,%48,%52,59,55,21,17,14,12,0,3,4,11,359,381,277,281,"%77,2","%73,8",16,23,1,9,11,13,3,3,3,4,5,6,1,0,"0,32","0,6",16,28,26,17,7,15,2,0,2,0,1,0,1,0,1,0,1,0,0
4.03.2024,Adana Demirspor,Fatih Karagümrük,1,0,1,0,%47,%53,51,55,13,10,6,9,1,1,7,7,322,369,246,301,"%76,4","%81,6",18,17,3,4,13,12,5,1,4,7,4,4,0,1,"1,69","0,84",19,19,16,21,17,12,4,4,4,4,1,0,1,0,1,0,1,0,0
4.03.2024,Antalyaspor,Gaziantep FK,1,0,1,0,%47,%53,48,60,14,15,8,10,1,1,11,5,405,462,320,394,"%79,0","%85,3",22,27,10,6,21,8,9,3,8,4,4,1,1,0,"1,84","0,48",27,14,24,19,12,11,1,2,1,2,1,0,1,0,1,0,1,0,0
4.03.2024,Alanyaspor,Trabzonspor,2,0,3,1,%35,%65,42,38,11,12,10,9,0,1,1,9,315,580,239,491,"%75,9","%84,7",14,29,2,5,11,24,5,7,5,7,1,10,0,0,"2,66","1,44",21,39,33,11,17,8,3,0,3,0,0,1,0,1,0,1,1,0,1
23.02.2024,Samsunspor,Ç. Rizespor,1,0,3,0,%45,%55,58,75,23,23,19,10,0,3,2,8,332,407,245,314,"%73,8","%77,1",15,22,0,6,15,11,3,4,7,5,5,2,0,0,"1,54","0,76",14,16,21,25,19,8,2,1,2,1,0,1,0,1,1,0,1,0,0
24.02.2024,Kayserispor,MKE Ankaragücü,0,2,3,2,%65,%35,44,59,13,11,12,15,0,3,4,3,526,285,437,191,"%83,1","%67,0",24,9,8,1,10,9,4,5,3,3,3,1,0,0,"0,78","1,89",13,9,8,15,10,13,4,3,4,3,0,1,0,1,0,1,0,1,1
24.02.2024,Gaziantep FK,Başakşehir,0,0,0,2,%52,%48,56,51,23,20,16,4,0,2,5,0,421,392,319,297,"%75,8","%75,8",24,6,5,2,14,4,6,4,3,0,5,0,0,0,"0,77","0,43",20,7,7,18,13,12,1,3,1,3,0,1,1,0,1,0,1,0,0
24.02.2024,Konyaspor,Hatayspor,0,0,2,0,%50,%50,64,46,30,19,10,7,1,3,4,3,415,396,346,309,"%83,4","%78,0",13,20,7,3,15,6,4,3,7,2,4,1,0,0,"1,59","0,23",22,18,29,11,8,15,6,3,6,3,0,1,1,0,1,0,1,0,0
24.02.2024,Fenerbahçe,Kasımpaşa,0,0,2,1,%64,%36,80,62,28,24,8,7,2,3,4,3,471,259,352,140,"%74,7","%54,1",26,13,6,2,17,10,5,2,11,5,1,3,0,0,"3,44","0,81",32,5,15,33,10,22,2,3,2,3,0,1,0,1,1,0,1,0,1
25.02.2024,Sivasspor,Pendikspor,1,1,4,1,%38,%62,52,46,19,14,11,8,2,1,3,3,278,464,197,374,"%70,9","%80,6",12,16,3,2,11,12,5,6,4,4,2,2,0,1,"1,51","1,04",12,23,24,12,10,14,2,4,2,4,0,1,0,1,0,1,0,1,1
25.02.2024,Fatih Karagümrük,Alanyaspor,1,0,1,1,%32,%68,39,39,8,13,15,10,1,2,1,11,319,635,241,549,"%75,5","%86,5",4,38,1,13,6,19,1,3,4,10,1,6,0,0,"1,01","1,71",7,41,41,5,10,14,3,2,3,2,0,1,1,0,1,0,1,0,1
25.02.2024,Trabzonspor,Adana Demirspor,1,0,1,0,%48,%52,49,44,14,8,11,8,3,1,4,5,368,393,292,303,"%79,3","%77,1",16,19,6,2,19,14,8,3,7,6,4,5,1,0,"1,09","0,85",27,10,24,13,16,15,2,3,2,3,1,0,1,0,1,0,1,0,0
25.02.2024,İstanbulspor,Beşiktaş,0,1,0,2,%49,%51,51,46,11,9,8,10,1,1,4,7,435,458,357,378,"%82,1","%82,5",15,20,3,4,15,16,6,6,5,8,4,2,1,0,"0,76","0,87",23,28,13,14,9,16,1,3,1,3,0,1,1,0,1,0,1,0,0
26.02.2024,Galatasaray,Antalyaspor,2,1,2,1,%53,%47,50,64,9,17,12,13,5,1,5,6,358,321,287,243,"%80,2","%75,7",17,17,5,6,14,15,8,4,5,5,1,6,1,1,"3,46","1,01",23,22,15,17,14,14,2,4,2,4,0,1,0,1,1,0,1,0,1
16.02.2024,Kasımpaşa,Fatih Karagümrük,1,1,1,1,%41,%59,56,57,16,7,12,10,3,0,3,11,323,452,233,364,"%72,1","%80,5",11,29,5,10,7,18,4,4,1,8,2,6,0,0,"0,55","1,48",16,31,26,11,18,13,2,2,2,2,0,1,1,0,1,0,1,0,1
17.02.2024,Antalyaspor,İstanbulspor,2,0,2,2,%52,%48,56,48,19,5,7,10,1,2,6,6,460,435,371,345,"%80,7","%79,3",27,10,12,3,14,13,5,8,6,2,3,3,0,0,"1,49","2,07",27,29,20,11,11,16,2,2,2,2,0,1,0,1,0,1,1,0,1
17.02.2024,Hatayspor,Sivasspor,0,1,1,1,%62,%38,54,54,16,11,7,10,1,1,6,2,535,339,479,281,"%89,5","%82,9",30,7,3,0,15,4,6,2,4,0,5,2,0,0,"0,51","0,34",27,8,10,36,14,10,1,1,1,1,0,1,1,0,1,0,1,0,1
17.02.2024,Ç. Rizespor,Fenerbahçe,1,0,1,3,%55,%45,60,63,15,21,12,6,2,1,3,6,383,315,265,198,"%69,2","%62,9",20,16,3,5,7,13,4,5,2,6,1,2,0,0,"0,81","1,64",14,19,22,37,16,18,4,2,4,2,0,1,0,1,0,1,1,0,1
18.02.2024,Alanyaspor,Adana Demirspor,2,0,3,3,%47,%53,44,41,10,9,7,7,0,2,3,6,372,402,298,340,"%80,1","%84,6",9,22,1,5,7,20,5,9,0,7,2,4,0,0,"1,09","1,86",17,16,22,7,12,15,4,1,4,1,0,1,0,1,0,1,0,1,1
18.02.2024,Gaziantep FK,Samsunspor,0,0,1,1,%46,%54,86,72,38,29,15,12,3,4,2,4,362,432,245,298,"%67,7","%69,0",18,14,5,3,12,9,2,4,4,4,6,1,0,0,"0,47","0,88",18,20,31,25,13,16,3,3,3,3,0,1,1,0,1,0,1,0,1
18.02.2024,Pendikspor,Trabzonspor,0,0,0,2,%44,%56,51,48,17,18,13,9,2,1,4,6,353,456,242,356,"%68,6","%78,1",21,23,10,6,11,12,0,4,7,3,4,5,0,0,"0,76","1,41",19,22,20,24,12,12,0,1,0,1,0,1,1,0,1,0,1,0,0
18.02.2024,MKE Ankaragücü,Galatasaray,0,3,0,3,%39,%61,54,46,12,17,13,10,4,0,3,16,320,493,228,392,"%71,3","%79,5",16,26,3,7,8,27,3,11,4,5,1,11,0,1,"0,34","2,46",12,44,30,18,6,15,1,1,1,1,0,1,0,1,1,0,1,0,0
19.02.2024,Başakşehir,Kayserispor,0,2,2,3,%57,%43,55,41,14,18,10,7,4,2,7,3,424,328,336,232,"%79,2","%70,7",23,14,7,3,19,14,7,7,7,4,5,3,1,1,"2,54","1,56",28,16,13,28,7,26,2,4,2,4,0,1,0,1,0,1,0,1,1
19.02.2024,Beşiktaş,Konyaspor,0,0,2,0,%47,%53,50,40,13,13,11,9,1,1,6,4,450,514,375,433,"%83,3","%84,2",22,15,4,1,19,5,7,2,9,2,3,1,1,0,"1,47","0,16",18,10,25,22,8,8,2,0,2,0,0,1,1,0,1,0,1,0,0
16.02.2024,Kasımpaşa,Fatih Karagümrük,1,1,1,1,%41,%59,56,57,16,7,12,10,3,0,3,11,323,452,233,364,"%72,1","%80,5",11,29,5,10,7,18,4,4,1,8,2,6,0,0,"0,55","1,48",16,31,26,11,18,13,2,2,2,2,0,1,1,0,1,0,1,0,1
17.02.2024,Antalyaspor,İstanbulspor,2,0,2,2,%52,%48,56,48,19,5,7,10,1,2,6,6,460,435,371,345,"%80,7","%79,3",27,10,12,3,14,13,5,8,6,2,3,3,0,0,"1,49","2,07",27,29,20,11,11,16,2,2,2,2,0,1,0,1,0,1,1,0,1
17.02.2024,Hatayspor,Sivasspor,0,1,1,1,%62,%38,54,54,16,11,7,10,1,1,6,2,535,339,479,281,"%89,5","%82,9",30,7,3,0,15,4,6,2,4,0,5,2,0,0,"0,51","0,34",27,8,10,36,14,10,1,1,1,1,0,1,1,0,1,0,1,0,1
2.02.2024,Hatayspor,Fatih Karagümrük,1,0,3,1,%39,%61,40,40,10,11,5,7,2,0,4,5,294,459,223,400,"%75,9","%87,1",11,25,2,7,5,17,3,4,0,6,2,7,0,0,"1,83","1,92",15,30,22,18,14,7,0,2,0,2,0,1,0,1,0,1,1,0,1
2.02.2024,MKE Ankaragücü,Sivasspor,0,0,0,0,%57,%43,38,34,6,11,5,5,2,1,7,1,598,449,537,392,"%89,8","%87,3",25,14,4,8,11,10,2,5,5,5,4,0,0,0,"0,55","0,47",18,14,8,20,7,9,2,2,2,2,1,0,1,0,1,0,1,0,0
2.02.2024,Samsunspor,Galatasaray,0,2,0,2,%45,%55,49,58,16,25,12,8,2,3,4,4,363,440,260,333,"%71,6","%75,7",18,16,4,3,17,16,5,5,7,9,5,2,0,0,"1,06","2,09",25,22,12,13,14,5,2,1,2,1,0,1,1,0,1,0,1,0,0
3.02.2024,Ç. Rizespor,Konyaspor,0,0,0,0,%49,%51,44,54,18,25,12,15,0,1,12,4,442,492,357,407,"%80,8","%82,7",37,13,3,2,17,17,5,5,7,10,5,2,0,1,"0,97","1,4",26,31,20,37,9,13,1,1,1,1,1,0,1,0,1,0,1,0,0
3.02.2024,Başakşehir,İstanbulspor,1,0,2,0,%61,%39,48,46,18,13,17,16,1,2,8,3,564,362,485,265,"%86,0","%73,2",29,12,6,4,24,10,9,4,5,3,10,3,0,0,"3,06","0,41",34,16,16,21,8,9,1,1,1,1,0,1,1,0,1,0,1,0,0
3.02.2024,Gaziantep FK,Kayserispor,0,1,1,1,%47,%53,60,47,23,10,7,9,2,3,9,4,393,462,294,368,"%74,8","%79,7",24,19,6,2,12,15,3,4,5,7,4,4,0,1,"0,94","0,99",20,18,19,28,11,12,2,4,2,4,0,1,1,0,1,0,1,0,1
3.02.2024,Antalyaspor,Fenerbahçe,0,1,0,2,%54,%46,49,55,15,16,18,12,0,4,6,7,437,368,341,280,"%78,0","%76,1",22,21,3,4,17,15,4,7,9,6,4,2,0,0,"0,59","1,48",18,29,24,24,13,17,1,0,1,0,0,1,1,0,1,0,1,0,0
4.02.2024,Pendikspor,Adana Demirspor,2,0,2,1,%45,%55,54,64,14,10,11,7,1,3,7,6,349,420,255,343,"%73,1","%81,7",19,23,7,4,17,16,6,6,7,3,4,7,0,0,"1,48","1,24",29,26,28,13,20,7,3,1,3,1,0,1,0,1,1,0,1,0,1
4.02.2024,Kasımpaşa,Alanyaspor,1,1,2,1,%45,%55,38,47,13,14,6,5,3,7,7,9,384,463,304,383,"%79,2","%82,7",20,28,4,2,19,7,8,4,9,3,2,0,0,1,"1,81","0,69",32,25,28,23,10,8,0,4,0,4,0,1,0,1,1,0,1,0,1
4.02.2024,Beşiktaş,Trabzonspor,1,0,2,0,%45,%55,38,66,13,17,13,5,1,1,6,6,351,417,270,326,"%76,9","%78,2",14,27,2,11,9,13,3,2,3,8,3,3,0,0,"0,53","1,45",10,27,18,14,21,10,3,0,3,0,0,1,1,0,1,0,1,0,0
27.01.2024,Alanyaspor,Pendikspor,0,0,1,1,%55,%45,46,45,17,18,2,8,3,3,5,5,440,357,355,270,"%80,7","%75,6",23,20,6,2,8,10,3,3,5,4,0,3,0,0,"1,38","0,73",24,21,29,19,9,15,2,1,2,1,0,1,1,0,1,0,1,0,1
27.01.2024,Adana Demirspor,Hatayspor,0,1,0,1,%62,%38,64,52,15,18,9,15,4,4,5,3,428,271,343,183,"%80,1","%67,5",26,7,8,0,13,3,0,2,11,1,2,0,0,0,"1,03","0,2",20,16,10,31,12,24,4,4,4,4,1,0,1,0,1,0,1,0,0
28.01.2024,Konyaspor,Başakşehir,2,0,2,3,%34,%66,53,60,18,24,6,8,1,2,1,6,271,528,184,441,"%67,9","%83,5",15,20,6,9,12,15,3,5,6,6,3,4,1,0,"1,09","2,06",17,28,17,11,6,12,3,2,3,2,0,1,0,1,0,1,0,1,1
28.01.2024,Sivasspor,Beşiktaş,1,0,1,0,%29,%71,38,66,13,27,5,9,3,2,3,10,225,560,145,473,"%64,4","%84,5",8,26,2,9,8,16,4,4,2,7,2,5,0,1,"0,71","1,2",9,22,32,12,21,9,6,4,6,4,1,0,1,0,1,0,1,0,0
28.01.2024,Fatih Karagümrük,Ç. Rizespor,1,0,4,0,%55,%45,49,32,8,6,10,10,1,1,5,7,455,369,380,294,"%83,5","%79,7",15,16,2,1,17,5,5,2,7,1,5,2,0,1,"1,65","0,21",20,8,21,15,13,15,2,2,2,2,0,1,0,1,0,1,1,0,0
28.01.2024,Fenerbahçe,MKE Ankaragücü,2,1,2,1,%62,%38,53,43,14,6,8,13,2,0,9,0,557,344,473,253,"%84,9","%73,5",30,7,5,0,22,4,10,2,8,0,4,2,0,1,"1,88","0,89",39,6,6,29,17,13,0,0,0,0,0,1,0,1,1,0,1,0,1
29.01.2024,İstanbulspor,Samsunspor,0,0,1,1,%54,%46,51,51,18,22,11,7,3,3,4,4,423,333,296,228,"%70,0","%68,5",12,39,4,5,10,12,5,3,3,5,2,4,0,0,"0,87","0,83",16,23,30,16,15,13,3,1,3,1,0,1,1,0,1,0,1,0,1
29.01.2024,Kayserispor,Antalyaspor,0,1,1,1,%49,%51,58,58,21,24,15,9,2,0,6,7,386,398,283,291,"%73,3","%73,1",25,21,5,3,15,13,5,3,9,3,1,7,0,0,"1,48","1,82",23,19,34,26,13,12,2,1,2,1,0,1,1,0,1,0,1,0,1
29.01.2024,Trabzonspor,Kasımpaşa,1,0,2,3,%57,%43,57,47,20,13,3,9,1,0,7,3,472,360,371,259,"%78,6","%71,9",29,19,7,5,21,15,8,6,7,6,6,3,1,0,"1,86","2,1",32,20,12,41,16,12,1,2,1,2,0,1,0,1,0,1,0,1,1
29.01.2024,Galatasaray,Gaziantep FK,0,1,2,1,%76,%24,58,56,25,25,8,15,5,0,13,2,617,206,512,104,"%83,0","%50,5",45,7,12,3,33,6,9,4,12,2,12,0,5,0,"3,18","0,51",65,7,3,65,7,10,1,5,1,5,0,1,0,1,1,0,1,0,1
23.01.2024,Hatayspor,Alanyaspor,1,0,1,1,%32,%68,29,53,9,16,15,5,2,1,3,5,322,673,244,601,"%75,8","%89,3",9,40,2,10,4,18,1,3,2,10,1,5,1,0,"0,09","2,1",8,28,30,10,17,4,4,2,4,2,0,1,1,0,1,0,1,0,1
23.01.2024,Pendikspor,Kasımpaşa,2,2,3,2,%54,%46,38,60,12,18,10,3,6,2,6,2,422,365,336,264,"%79,6","%72,3",26,13,3,2,10,7,5,2,2,3,3,2,0,0,"1,82","0,52",18,12,15,26,12,10,2,2,2,2,0,1,0,1,0,1,0,1,1
23.01.2024,Beşiktaş,Adana Demirspor,0,0,0,0,%57,%43,60,55,17,17,11,10,1,0,8,2,419,319,345,241,"%82,3","%75,5",22,14,7,1,19,6,6,0,7,3,6,3,1,0,"1,4","0,2",24,7,21,22,15,10,4,3,4,3,1,0,1,0,1,0,1,0,0
24.01.2024,MKE Ankaragücü,Fatih Karagümrük,1,0,2,0,%39,%61,30,39,9,9,9,7,0,0,2,9,363,545,268,446,"%73,8","%81,8",9,30,1,6,8,11,5,4,3,5,0,2,0,0,"1,68","0,41",10,18,27,16,14,9,1,3,1,3,0,1,1,0,1,0,1,0,0
24.01.2024,Gaziantep FK,Konyaspor,1,1,1,1,%48,%52,52,56,17,20,17,8,1,3,3,5,388,427,291,314,"%75,0","%73,5",18,17,4,5,9,7,0,3,8,4,1,0,0,1,"0,72","0,59",17,18,19,22,19,13,2,2,2,2,0,1,1,0,1,0,1,0,1
24.01.2024,Başakşehir,Fenerbahçe,0,0,0,1,%34,%66,38,55,10,21,13,9,4,0,1,7,301,596,197,505,"%65,4","%84,7",9,32,3,7,4,28,1,7,3,13,0,8,0,1,"0,57","3,03",4,72,37,10,16,14,7,4,7,4,1,0,1,0,1,0,1,0,0
24.01.2024,Antalyaspor,Sivasspor,2,1,2,1,%66,%34,53,43,16,13,7,7,2,2,8,6,554,282,482,201,"%87,0","%71,3",27,11,6,3,25,9,12,5,9,2,4,2,0,0,"2,18","1,22",37,21,23,23,10,15,2,1,2,1,0,1,0,1,1,0,1,0,1
25.01.2024,Samsunspor,Kayserispor,1,0,2,0,%39,%61,70,45,23,12,12,12,1,4,3,5,362,553,247,435,"%68,2","%78,7",8,12,3,4,12,8,5,2,5,3,2,3,0,0,"0,97","0,48",26,16,19,17,3,12,0,0,0,0,0,1,1,0,1,0,1,0,0
25.01.2024,Galatasaray,İstanbulspor,1,1,3,1,%67,%33,61,43,17,7,6,4,2,0,3,2,525,264,442,165,"%84,2","%62,5",20,4,1,1,16,6,4,2,6,3,6,1,0,1,"2,34","0,41",34,7,11,27,11,22,2,5,2,5,0,1,0,1,0,1,1,0,1
25.01.2024,Ç. Rizespor,Trabzonspor,0,0,1,0,%43,%57,42,69,12,24,6,7,2,0,3,3,308,416,216,324,"%70,1","%77,9",12,20,2,2,15,13,5,3,6,8,4,2,0,0,"1,63","0,73",26,17,20,18,24,12,3,1,3,1,1,0,1,0,1,0,1,0,0
20.01.2024,Kasımpaşa,Hatayspor,0,0,3,0,%53,%47,43,26,15,5,6,8,0,4,5,7,415,368,342,280,"%82,4","%76,1",25,19,2,3,16,8,4,3,3,2,9,3,1,1,"1,26","1,17",19,16,23,22,6,10,1,2,1,2,0,1,0,1,1,0,1,0,0
20.01.2024,Fatih Karagümrük,Başakşehir,0,1,1,1,%44,%56,42,53,13,16,6,5,0,3,4,3,357,453,273,384,"%76,5","%84,8",18,18,4,3,15,19,6,7,5,10,4,2,0,0,"0,95","1,61",14,27,17,20,16,13,2,2,2,2,0,1,1,0,1,0,1,0,1
20.01.2024,Alanyaspor,Ç. Rizespor,0,0,2,1,%56,%44,48,35,18,8,7,9,3,1,8,4,446,363,367,273,"%82,3","%75,2",25,15,8,3,23,17,6,4,10,7,7,6,1,0,"2,3","1,38",40,18,16,25,9,9,4,0,4,0,0,1,0,1,1,0,1,0,1
20.01.2024,Pendikspor,Beşiktaş,1,0,4,0,%35,%65,42,42,11,14,4,6,4,3,1,6,293,529,216,438,"%73,7","%82,8",6,21,2,8,9,15,5,4,4,8,0,3,0,0,"1,24","1,9",13,30,31,9,10,11,1,2,1,2,0,1,0,1,0,1,1,0,0
20.01.2024,Adana Demirspor,MKE Ankaragücü,0,0,1,1,%48,%52,40,43,13,15,4,9,4,2,6,5,347,379,272,304,"%78,4","%80,2",15,17,3,4,14,11,5,4,6,4,3,3,0,0,"1,6","1,13",18,17,16,25,12,14,1,1,1,1,0,1,1,0,1,0,1,0,1
21.01.2024,Sivasspor,Gaziantep FK,2,2,2,2,%48,%52,38,42,5,7,2,10,0,2,3,5,350,390,284,324,"%81,1","%83,1",18,15,3,4,15,17,6,7,4,5,5,5,0,0,"1,98","2,01",16,35,19,16,9,15,3,4,3,4,0,1,0,1,0,1,1,0,1
21.01.2024,Fenerbahçe,Samsunspor,1,0,1,1,%66,%34,53,44,15,12,10,10,3,0,8,1,549,300,450,201,"%82,0","%67,0",32,6,12,0,24,7,7,4,12,1,5,2,0,0,"2,54","0,34",41,7,10,25,7,14,1,3,1,3,0,1,1,0,1,0,1,0,1
21.01.2024,Konyaspor,Antalyaspor,1,0,1,1,%40,%60,64,36,27,13,12,7,2,0,5,4,329,490,244,411,"%74,2","%83,9",15,21,4,5,11,14,3,1,6,10,2,3,0,0,"0,49","1,32",23,20,18,20,9,12,2,3,2,3,0,1,1,0,1,0,1,0,1
21.01.2024,Trabzonspor,Galatasaray,0,1,1,5,%49,%51,53,64,15,22,9,6,1,5,11,6,312,346,216,242,"%69,2","%69,9",35,22,5,6,16,16,2,9,7,5,7,2,0,2,"0,98","2,17",15,27,18,32,14,18,1,4,1,4,0,1,0,1,0,1,0,1,1
22.01.2024,Kayserispor,İstanbulspor,0,0,0,1,%65,%35,51,51,11,10,9,6,1,3,5,7,606,325,512,232,"%84,5","%71,4",22,13,5,2,9,17,3,8,2,4,4,5,0,0,"0,5","2,16",18,24,10,29,15,12,2,3,2,3,1,0,1,0,1,0,1,0,0
13.01.2024,Hatayspor,Pendikspor,0,0,1,1,%49,%51,49,52,20,16,5,8,4,0,4,6,413,428,328,348,"%79,4","%81,3",20,22,4,4,8,12,4,2,2,7,2,3,0,0,"0,99","1,66",29,32,28,21,8,10,4,1,4,1,0,1,1,0,1,0,1,0,1
13.01.2024,MKE Ankaragücü,Kasımpaşa,1,1,3,1,%36,%64,56,63,19,25,10,4,3,0,2,5,302,531,204,434,"%67,5","%81,7",12,31,5,8,12,16,8,2,4,13,0,1,0,1,"2,33","1,47",21,26,17,15,14,15,1,1,1,1,0,1,0,1,0,1,1,0,1
